Order,Delegate,Speech_Topic_Num,Speech_Topic_Name,Speech_Length,Day_Num,Day_Date,Volume,Pg_Num,Previous_Speaker,State,Southern_State,Delegate_Ideology,Abs_Delegate_Ideology,Delegate_Ideology_Sq,Delegate_Attend,Delegate_Age,Delegate_Slave,Delegate_College,Delegate_Leg_Exp,
1973,Pinckney_C,73,Motion to postpone,4,78,5-Sep,2,510,Morris_Gouverneur,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
1974,Sherman_Roger,73,Motion to postpone,26,78,5-Sep,2,510,Pinckney_C,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
1975,Gerry_Elbridge,22,Legislative powers,40,78,5-Sep,2,510,Sherman_Roger,MA,0,-1,1,1,79,43,0,1,13,
1976,King_Rufus,22,Legislative powers,37,78,5-Sep,2,510,Gerry_Elbridge,MA,0,1,1,1,83,32,0,1,5,
1977,Morris_Gouverneur,22,Legislative powers,4,78,5-Sep,2,510,King_Rufus,PA,0,0.8,0.8,0.64,59,35,0,1,5,
1978,Gerry_Elbridge,80,Other,13,78,5-Sep,2,511,Morris_Gouverneur,MA,0,-1,1,1,79,43,0,1,13,
1979,Williamson_Hugh,25,Legislative apportionment,49,78,5-Sep,2,511,Gerry_Elbridge,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
1980,Pinckney_C,33,Executive selection,118,78,5-Sep,2,511,Williamson_Hugh,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
1981,Gerry_Elbridge,33,Executive selection,30,78,5-Sep,2,511,Pinckney_C,MA,0,-1,1,1,79,43,0,1,13,
1982,Rutledge_John,73,Motion to postpone,88,78,5-Sep,2,511,Gerry_Elbridge,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
1983,Mason_George,33,Executive selection,152,78,5-Sep,2,512,Rutledge_John,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
1984,Williamson_Hugh,33,Executive selection,50,78,5-Sep,2,512,Mason_George,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
1985,Morris_Gouverneur,33,Executive selection,125,78,5-Sep,2,512,Williamson_Hugh,PA,0,0.8,0.8,0.64,59,35,0,1,5,
1986,Mason_George,33,Executive selection,32,78,5-Sep,2,512,Morris_Gouverneur,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
1987,Sherman_Roger,33,Executive selection,37,78,5-Sep,2,512,Mason_George,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
1988,Wilson_James,33,Executive selection,10,78,5-Sep,2,513,Sherman_Roger,PA,0,1,1,1,85,45,0,1,8,
1989,Madison_James,33,Executive selection,104,78,5-Sep,2,513,Wilson_James,VA,1,1,1,1,85,36,1,1,10,
1990,Randolph_Edmund,33,Executive selection,56,78,5-Sep,2,513,Madison_James,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
1991,Dickinson_John,33,Executive selection,26,78,5-Sep,2,513,Randolph_Edmund,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
1992,Madison_James,33,Executive selection,38,78,5-Sep,2,514,Dickinson_John,VA,1,1,1,1,85,36,1,1,10,
1993,Williamson_Hugh,33,Executive selection,4,78,5-Sep,2,514,Madison_James,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
1994,Gerry_Elbridge,33,Executive selection,20,78,5-Sep,2,514,Williamson_Hugh,MA,0,-1,1,1,79,43,0,1,13,
1995,Williamson_Hugh,33,Executive selection,30,78,5-Sep,2,514,Gerry_Elbridge,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
1996,Gerry_Elbridge,33,Executive selection,21,78,5-Sep,2,514,Williamson_Hugh,MA,0,-1,1,1,79,43,0,1,13,
1997,King_Rufus,33,Executive selection,53,78,5-Sep,2,514,Gerry_Elbridge,MA,0,1,1,1,83,32,0,1,5,
1998,Mason_George,33,Executive selection,23,78,5-Sep,2,514,King_Rufus,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
1999,Gerry_Elbridge,33,Executive selection,4,78,5-Sep,2,514,Mason_George,MA,0,-1,1,1,79,43,0,1,13,
2000,Sherman_Roger,33,Executive selection,12,78,5-Sep,2,514,Gerry_Elbridge,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
2001,Spaight_RichardDobbs,33,Executive selection,8,78,5-Sep,2,515,Sherman_Roger,NC,1,-0.17,0.17,0.0289,85,29,1,1,8,
2002,Rutledge_John,33,Executive selection,4,78,5-Sep,2,515,Spaight_RichardDobba,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
2003,Madison_James,33,Executive selection,42,78,5-Sep,2,515,Rutledge_John,VA,1,1,1,1,85,36,1,1,10,
2004,Williamson_Hugh,33,Executive selection,4,78,5-Sep,2,515,Madison_James,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2005,Dickinson_John,33,Executive selection,38,78,5-Sep,2,515,Williamson_Hugh,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
2006,Mason_George,33,Executive selection,50,78,5-Sep,2,515,Dickinson_John,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
2007,King_Rufus,62,Qualifications of electors,58,79,6-Sep,2,521,9,MA,0,1,1,1,83,32,0,1,5,
2008,Gerry_Elbridge,62,Qualifications of electors,4,79,6-Sep,2,521,King_Rufus,MA,0,-1,1,1,79,43,0,1,13,
2009,Gerry_Elbridge,33,Executive selection,70,79,6-Sep,2,522,Gerry_Elbridge,MA,0,-1,1,1,79,43,0,1,13,
2010,King_Rufus,33,Executive selection,17,79,6-Sep,2,522,Gerry_Elbridge,MA,0,1,1,1,83,32,0,1,5,
2011,Read_George,33,Executive selection,20,79,6-Sep,2,522,King_Rufus,DE,0,1,1,1,85,53,0,0,23,
2012,Williamson_Hugh,33,Executive selection,13,79,6-Sep,2,522,Read_George,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2013,Sherman_Roger,33,Executive selection,62,79,6-Sep,2,522,Williamson_Hugh,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
2014,Morris_Gouverneur,33,Executive selection,36,79,6-Sep,2,522,Sherman_Roger,PA,0,0.8,0.8,0.64,59,35,0,1,5,
2015,Wilson_James,33,Executive selection,336,79,6-Sep,2,522,Morris_Gouverneur,PA,0,1,1,1,85,45,0,1,8,
2016,Morris_Gouverneur,33,Executive selection,271,79,6-Sep,2,523,Wilson_James,PA,0,0.8,0.8,0.64,59,35,0,1,5,
2017,Williamson_Hugh,33,Executive selection,27,79,6-Sep,2,524,Morris_Gouverneur,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2018,Clymer_George,33,Executive selection,27,79,6-Sep,2,524,Williamson_Hugh,PA,0,0.74,0.74,0.5476,84,48,0,0,14,
2019,Hamilton_Alexander,33,Executive selection,267,79,6-Sep,2,524,Clymer_George,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
2020,Spaight_RichardDobbs,33,Executive selection,14,79,6-Sep,2,525,Hamilton_Alexander,NC,1,-0.17,0.17,0.0289,85,29,1,1,8,
2021,Williamson_Hugh,33,Executive selection,4,79,6-Sep,2,525,Spaight_RichardDobba,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2022,Spaight_RichardDobbs,33,Executive selection,8,79,6-Sep,2,525,Williamson_Hugh,NC,1,-0.17,0.17,0.0289,85,29,1,1,8,
2023,Williamson_Hugh,33,Executive selection,4,79,6-Sep,2,525,Spaight_RichardDobba,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2024,Spaight_RichardDobbs,33,Executive selection,39,79,6-Sep,2,526,Williamson_Hugh,NC,1,-0.17,0.17,0.0289,85,29,1,1,8,
2025,Williamson_Hugh,33,Executive selection,4,79,6-Sep,2,526,Spaight_RichardDobba,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2026,Madison_James,33,Executive selection,18,79,6-Sep,2,526,Williamson_Hugh,VA,1,1,1,1,85,36,1,1,10,
2027,Pinckney_C,33,Executive selection,4,79,6-Sep,2,526,Madison_James,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
2028,Gorham_Nathaniel,33,Executive selection,31,79,6-Sep,2,526,Pinckney_C,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
2029,Williamson_Hugh,33,Executive selection,26,79,6-Sep,2,527,Gorham_Nathaniel,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2030,Sherman_Roger,33,Executive selection,13,79,6-Sep,2,527,Williamson_Hugh,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
2031,Mason_George,33,Executive selection,13,79,6-Sep,2,527,Sherman_Roger,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
2032,Morris_Gouverneur,33,Executive selection,53,79,6-Sep,2,527,Mason_George,PA,0,0.8,0.8,0.64,59,35,0,1,5,
2033,Madison_James,33,Executive selection,55,79,6-Sep,2,527,Morris_Gouverneur,VA,1,1,1,1,85,36,1,1,10,
2034,King_Rufus,33,Executive selection,42,79,6-Sep,2,527,Madison_James,MA,0,1,1,1,83,32,0,1,5,
2035,Mason_George,33,Executive selection,43,79,6-Sep,2,528,King_Rufus,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
2036,Randolph_Edmund,33,Executive selection,56,80,7-Sep,2,535,9,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
2037,Madison_James,33,Executive selection,34,80,7-Sep,2,535,Randolph_Edmund,VA,1,1,1,1,85,36,1,1,10,
2038,Morris_Gouverneur,33,Executive selection,4,80,7-Sep,2,535,Madison_James,PA,0,0.8,0.8,0.64,59,35,0,1,5,
2039,Gerry_Elbridge,33,Executive selection,92,80,7-Sep,2,535,Morris_Gouverneur,MA,0,-1,1,1,79,43,0,1,13,
2040,Madison_James,33,Executive selection,4,80,7-Sep,2,536,Gerry_Elbridge,VA,1,1,1,1,85,36,1,1,10,
2041,Read_George,33,Executive selection,44,80,7-Sep,2,536,Madison_James,DE,0,1,1,1,85,53,0,0,23,
2042,Madison_James,33,Executive selection,102,80,7-Sep,2,536,Read_George,VA,1,1,1,1,85,36,1,1,10,
2043,Gerry_Elbridge,33,Executive selection,7,80,7-Sep,2,536,Madison_James,MA,0,-1,1,1,79,43,0,1,13,
2044,Gerry_Elbridge,32,Executive powers,37,80,7-Sep,2,536,Gerry_Elbridge,MA,0,-1,1,1,79,43,0,1,13,
2045,Morris_Gouverneur,32,Executive powers,38,80,7-Sep,2,537,Gerry_Elbridge,PA,0,0.8,0.8,0.64,59,35,0,1,5,
2046,Sherman_Roger,32,Executive powers,51,80,7-Sep,2,537,Morris_Gouverneur,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
2047,Randolph_Edmund,32,Executive powers,7,80,7-Sep,2,537,Sherman_Roger,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
2048,Williamson_Hugh,32,Executive powers,32,80,7-Sep,2,537,Randolph_Edmund,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2049,Mason_George,32,Executive powers,236,80,7-Sep,2,537,Williamson_Hugh,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
2050,Wilson_James,32,Executive powers,69,80,7-Sep,2,538,Mason_George,PA,0,1,1,1,85,45,0,1,8,
2051,Sherman_Roger,32,Executive powers,43,80,7-Sep,2,538,Wilson_James,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
2052,Fitzsimons_Thomas,32,Executive powers,6,80,7-Sep,2,538,Sherman_Roger,PA,0,0.7,0.7,0.49,85,46,0,0,4,
2053,Wilson_James,32,Executive powers,74,80,7-Sep,2,538,Fitzsimons_Thomas,PA,0,1,1,1,85,45,0,1,8,
2054,Pinckney_C,32,Executive powers,26,80,7-Sep,2,539,Wilson_James,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
2055,Morris_Gouverneur,32,Executive powers,32,80,7-Sep,2,539,Pinckney_C,PA,0,0.8,0.8,0.64,59,35,0,1,5,
2056,Gerry_Elbridge,32,Executive powers,24,80,7-Sep,2,539,Morris_Gouverneur,MA,0,-1,1,1,79,43,0,1,13,
2057,King_Rufus,32,Executive powers,112,80,7-Sep,2,539,Gerry_Elbridge,MA,0,1,1,1,83,32,0,1,5,
2058,Spaight_RichardDobbs,32,Executive powers,36,80,7-Sep,2,540,King_Rufus,NC,1,-0.17,0.17,0.0289,85,29,1,1,8,
2059,Wilson_James,22,Legislative powers,25,80,7-Sep,2,540,Spaight_RichardDobba,PA,0,1,1,1,85,45,0,1,8,
2060,King_Rufus,22,Legislative powers,31,80,7-Sep,2,540,Wilson_James,MA,0,1,1,1,83,32,0,1,5,
2061,Madison_James,32,Executive powers,24,80,7-Sep,2,540,King_Rufus,VA,1,1,1,1,85,36,1,1,10,
2062,Madison_James,22,Legislative powers,53,80,7-Sep,2,540,Madison_James,VA,1,1,1,1,85,36,1,1,10,
2063,Butler_Pierce,22,Legislative powers,4,80,7-Sep,2,540,Madison_James,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
2064,Gorham_Nathaniel,22,Legislative powers,26,80,7-Sep,2,540,Butler_Pierce,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
2065,Morris_Gouverneur,32,Executive powers,33,80,7-Sep,2,540,Gorham_Nathaniel,PA,0,0.8,0.8,0.64,59,35,0,1,5,
2066,Butler_Pierce,32,Executive powers,42,80,7-Sep,2,541,Morris_Gouverneur,SC,1,-0.24,0.24,0.0576,85,43,1,0,9,
2067,Gerry_Elbridge,22,Legislative powers,61,80,7-Sep,2,541,Butler_Pierce,MA,0,-1,1,1,79,43,0,1,13,
2068,Williamson_Hugh,22,Legislative powers,19,80,7-Sep,2,541,Gerry_Elbridge,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2069,Mason_George,73,Motion to postpone,128,80,7-Sep,2,541,Williamson_Hugh,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
2070,Franklin_Benjamin,73,Motion to postpone,91,80,7-Sep,2,542,Mason_George,PA,0,-0.52,0.52,0.2704,84,81,0,0,16,
2071,Morris_Gouverneur,31,Executive composition and process,33,80,7-Sep,2,542,Franklin_Benjamin,PA,0,0.8,0.8,0.64,59,35,0,1,5,
2072,Wilson_James,31,Executive composition and process,14,80,7-Sep,2,542,Morris_Gouverneur,PA,0,1,1,1,85,45,0,1,8,
2073,Dickinson_John,31,Executive composition and process,26,80,7-Sep,2,542,Wilson_James,DE,0,-0.8,0.8,0.64,79,54,0,1,11,
2074,Madison_James,31,Executive composition and process,13,80,7-Sep,2,542,Dickinson_John,VA,1,1,1,1,85,36,1,1,10,
2075,Williamson_Hugh,22,Legislative powers,25,80,7-Sep,2,543,Madison_James,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2076,Spaight_RichardDobbs,22,Legislative powers,4,80,7-Sep,2,543,Williamson_Hugh,NC,1,-0.17,0.17,0.0289,85,29,1,1,8,
2077,King_Rufus,61,Rights and responsibilities of citizens,32,80,7-Sep,2,543,Spaight_RichardDobba,MA,0,1,1,1,83,32,0,1,5,
2078,King_Rufus,21,Legislative composition and process,23,81,8-Sep,2,547,9,MA,0,1,1,1,83,32,0,1,5,
2079,Wilson_James,21,Legislative composition and process,34,81,8-Sep,2,547,King_Rufus,PA,0,1,1,1,85,45,0,1,8,
2080,Morris_Gouverneur,21,Legislative composition and process,84,81,8-Sep,2,548,Wilson_James,PA,0,0.8,0.8,0.64,59,35,0,1,5,
2081,Williamson_Hugh,21,Legislative composition and process,71,81,8-Sep,2,548,Morris_Gouverneur,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2082,Wilson_James,21,Legislative composition and process,19,81,8-Sep,2,548,Williamson_Hugh,PA,0,1,1,1,85,45,0,1,8,
2083,Gerry_Elbridge,21,Legislative composition and process,42,81,8-Sep,2,548,Wilson_James,MA,0,-1,1,1,79,43,0,1,13,
2084,Sherman_Roger,21,Legislative composition and process,32,81,8-Sep,2,548,Gerry_Elbridge,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
2085,Morris_Gouverneur,21,Legislative composition and process,4,81,8-Sep,2,548,Sherman_Roger,PA,0,0.8,0.8,0.64,59,35,0,1,5,
2086,Madison_James,21,Legislative composition and process,22,81,8-Sep,2,548,Morris_Gouverneur,VA,1,1,1,1,85,36,1,1,10,
2087,Wilson_James,21,Legislative composition and process,15,81,8-Sep,2,549,Madison_James,PA,0,1,1,1,85,45,0,1,8,
2088,Dayton_Jonathan,21,Legislative composition and process,4,81,8-Sep,2,549,Wilson_James,NJ,0,-0.42,0.42,0.1764,64,26,0,1,2,
2089,Rutledge_John,21,Legislative composition and process,26,81,8-Sep,2,549,Dayton_Jonathan,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
2090,Gerry_Elbridge,21,Legislative composition and process,4,81,8-Sep,2,549,Rutledge_John,MA,0,-1,1,1,79,43,0,1,13,
2091,Gorham_Nathaniel,21,Legislative composition and process,19,81,8-Sep,2,549,Gerry_Elbridge,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
2092,Sherman_Roger,21,Legislative composition and process,17,81,8-Sep,2,549,Gorham_Nathaniel,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
2093,Gerry_Elbridge,21,Legislative composition and process,4,81,8-Sep,2,549,Sherman_Roger,MA,0,-1,1,1,79,43,0,1,13,
2094,Williamson_Hugh,21,Legislative composition and process,9,81,8-Sep,2,549,Gerry_Elbridge,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2095,Sherman_Roger,21,Legislative composition and process,5,81,8-Sep,2,549,Williamson_Hugh,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
2096,Madison_James,21,Legislative composition and process,13,81,8-Sep,2,549,Sherman_Roger,VA,1,1,1,1,85,36,1,1,10,
2097,Morris_Gouverneur,21,Legislative composition and process,15,81,8-Sep,2,549,Madison_James,PA,0,0.8,0.8,0.64,59,35,0,1,5,
2098,Madison_James,21,Legislative composition and process,6,81,8-Sep,2,549,Morris_Gouverneur,VA,1,1,1,1,85,36,1,1,10,
2099,Williamson_Hugh,21,Legislative composition and process,19,81,8-Sep,2,549,Madison_James,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2100,Gerry_Elbridge,21,Legislative composition and process,4,81,8-Sep,2,549,Williamson_Hugh,MA,0,-1,1,1,79,43,0,1,13,
2101,Gerry_Elbridge,42,General powers of the national government,17,81,8-Sep,2,550,Gerry_Elbridge,MA,0,-1,1,1,79,43,0,1,13,
2102,Mason_George,22,Legislative powers,72,81,8-Sep,2,550,Gerry_Elbridge,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
2103,Gerry_Elbridge,22,Legislative powers,4,81,8-Sep,2,550,Mason_George,MA,0,-1,1,1,79,43,0,1,13,
2104,Madison_James,22,Legislative powers,15,81,8-Sep,2,550,Gerry_Elbridge,VA,1,1,1,1,85,36,1,1,10,
2105,Morris_Gouverneur,22,Legislative powers,20,81,8-Sep,2,550,Madison_James,PA,0,0.8,0.8,0.64,59,35,0,1,5,
2106,Mason_George,22,Legislative powers,10,81,8-Sep,2,550,Morris_Gouverneur,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
2107,Madison_James,12,Judicial powers,65,81,8-Sep,2,551,Mason_George,VA,1,1,1,1,85,36,1,1,10,
2108,Morris_Gouverneur,22,Legislative powers,79,81,8-Sep,2,551,Madison_James,PA,0,0.8,0.8,0.64,59,35,0,1,5,
2109,Pinckney_C,22,Legislative powers,44,81,8-Sep,2,551,Morris_Gouverneur,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
2110,Williamson_Hugh,22,Legislative powers,33,81,8-Sep,2,551,Pinckney_C,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2111,Sherman_Roger,12,Judicial powers,18,81,8-Sep,2,551,Williamson_Hugh,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
2112,Morris_Gouverneur,21,Legislative composition and process,24,81,8-Sep,2,552,Sherman_Roger,PA,0,0.8,0.8,0.64,59,35,0,1,5,
2113,Gerry_Elbridge,22,Legislative powers,37,81,8-Sep,2,553,Morris_Gouverneur,MA,0,-1,1,1,79,43,0,1,13,
2114,McHenry_James,32,Executive powers,72,81,8-Sep,2,553,Gerry_Elbridge,MD,1,-0.28,0.28,0.0784,40,33,0,1,6,
2115,Wilson_James,32,Executive powers,26,81,8-Sep,2,553,McHenry_James,PA,0,1,1,1,85,45,0,1,8,
2116,Williamson_Hugh,74,Motion to reconsider,30,81,8-Sep,2,553,Wilson_James,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2117,Madison_James,74,Motion to reconsider,4,81,8-Sep,2,553,Williamson_Hugh,VA,1,1,1,1,85,36,1,1,10,
2118,Sherman_Roger,74,Motion to reconsider,11,81,8-Sep,2,553,Madison_James,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
2119,Hamilton_Alexander,74,Motion to reconsider,117,81,8-Sep,2,553,Sherman_Roger,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
2120,Gerry_Elbridge,74,Motion to reconsider,99,82,10-Sep,2,557,9,MA,0,-1,1,1,79,43,0,1,13,
2121,Hamilton_Alexander,74,Motion to reconsider,179,82,10-Sep,2,558,Gerry_Elbridge,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
2122,Madison_James,63,Amendments and ratification of the constitution,37,82,10-Sep,2,558,Hamilton_Alexander,VA,1,1,1,1,85,36,1,1,10,
2123,Sherman_Roger,63,Amendments and ratification of the constitution,32,82,10-Sep,2,558,Madison_James,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
2124,Gerry_Elbridge,63,Amendments and ratification of the constitution,4,82,10-Sep,2,558,Sherman_Roger,MA,0,-1,1,1,79,43,0,1,13,
2125,Wilson_James,63,Amendments and ratification of the constitution,11,82,10-Sep,2,558,Gerry_Elbridge,PA,0,1,1,1,85,45,0,1,8,
2126,Wilson_James,63,Amendments and ratification of the constitution,11,82,10-Sep,2,559,Wilson_James,PA,0,1,1,1,85,45,0,1,8,
2127,Madison_James,73,Motion to postpone,107,82,10-Sep,2,559,Wilson_James,VA,1,1,1,1,85,36,1,1,10,
2128,Hamilton_Alexander,73,Motion to postpone,4,82,10-Sep,2,559,Madison_James,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
2129,Rutledge_John,73,Motion to postpone,68,82,10-Sep,2,559,Hamilton_Alexander,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
2130,Gerry_Elbridge,74,Motion to reconsider,61,82,10-Sep,2,559,Rutledge_John,MA,0,-1,1,1,79,43,0,1,13,
2131,Hamilton_Alexander,74,Motion to reconsider,127,82,10-Sep,2,560,Gerry_Elbridge,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
2132,Gorham_Nathaniel,63,Amendments and ratification of the constitution,32,82,10-Sep,2,560,Hamilton_Alexander,MA,0,0.64,0.64,0.4096,83,49,0,0,13,
2133,Hamilton_Alexander,63,Amendments and ratification of the constitution,41,82,10-Sep,2,560,Gorham_Nathaniel,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
2134,Fitzsimons_Thomas,63,Amendments and ratification of the constitution,34,82,10-Sep,2,560,Hamilton_Alexander,PA,0,0.7,0.7,0.49,85,46,0,0,4,
2135,Randolph_Edmund,63,Amendments and ratification of the constitution,158,82,10-Sep,2,560,Fitzsimons_Thomas,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
2136,Wilson_James,74,Motion to reconsider,13,82,10-Sep,2,561,Randolph_Edmund,PA,0,1,1,1,85,45,0,1,8,
2137,King_Rufus,63,Amendments and ratification of the constitution,65,82,10-Sep,2,561,Wilson_James,MA,0,1,1,1,83,32,0,1,5,
2138,Gerry_Elbridge,63,Amendments and ratification of the constitution,45,82,10-Sep,2,561,King_Rufus,MA,0,-1,1,1,79,43,0,1,13,
2139,Sherman_Roger,63,Amendments and ratification of the constitution,57,82,10-Sep,2,561,Gerry_Elbridge,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
2140,Hamilton_Alexander,73,Motion to postpone,187,82,10-Sep,2,562,Sherman_Roger,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
2141,Gerry_Elbridge,73,Motion to postpone,4,82,10-Sep,2,562,Hamilton_Alexander,MA,0,-1,1,1,79,43,0,1,13,
2142,Wilson_James,63,Amendments and ratification of the constitution,153,82,10-Sep,2,562,Gerry_Elbridge,PA,0,1,1,1,85,45,0,1,8,
2143,Clymer_George,63,Amendments and ratification of the constitution,29,82,10-Sep,2,562,Wilson_James,PA,0,0.74,0.74,0.5476,84,48,0,0,14,
2144,King_Rufus,63,Amendments and ratification of the constitution,73,82,10-Sep,2,563,Clymer_George,MA,0,1,1,1,83,32,0,1,5,
2145,Rutledge_John,63,Amendments and ratification of the constitution,10,82,10-Sep,2,563,King_Rufus,SC,1,0.39,0.39,0.1521,85,48,1,1,21,
2146,Hamilton_Alexander,73,Motion to postpone,21,82,10-Sep,2,563,Rutledge_John,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
2147,Williamson_Hugh,63,Amendments and ratification of the constitution,12,82,10-Sep,2,563,Hamilton_Alexander,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2148,Gerry_Elbridge,63,Amendments and ratification of the constitution,4,82,10-Sep,2,563,Williamson_Hugh,MA,0,-1,1,1,79,43,0,1,13,
2149,Randolph_Edmund,63,Amendments and ratification of the constitution,303,82,10-Sep,2,563,Gerry_Elbridge,VA,1,-0.53,0.53,0.2809,85,34,1,1,4,
2150,Franklin_Benjamin,63,Amendments and ratification of the constitution,4,82,10-Sep,2,564,Randolph_Edmund,PA,0,-0.52,0.52,0.2704,84,81,0,0,16,
2151,Mason_George,75,Other procedural motion,35,82,10-Sep,2,564,Franklin_Benjamin,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
2152,Pinckney_C,72,Motion to commit,45,82,10-Sep,2,564,Mason_George,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
2153,Randolph_Edmund,72,Motion to commit,16,82,10-Sep,2,564,Pinckney_C,SC,1,-0.53,0.53,0.2809,85,34,1,1,4,
2154,Johnson_WilliamSamuel,80,Other,5,83,11-Sep,2,581,9,CT,0,0.02,0.02,0.0004,72,59,0,1,11,
2155,Johnson_WilliamSamuel,80,Other,35,84,12-Sep,2,585,9,CT,0,0.02,0.02,0.0004,72,59,0,1,11,
2156,Williamson_Hugh,74,Motion to reconsider,57,84,12-Sep,2,585,Johnson_WilliamSamuel,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2157,Sherman_Roger,21,Legislative composition and process,64,84,12-Sep,2,585,Williamson_Hugh,CT,0,-0.13,0.13,0.0169,75,66,0,0,29,
2158,Morris_Gouverneur,21,Legislative composition and process,91,84,12-Sep,2,585,Sherman_Roger,PA,0,0.8,0.8,0.64,59,35,0,1,5,
2159,Hamilton_Alexander,21,Legislative composition and process,29,84,12-Sep,2,585,Morris_Gouverneur,NY,0,0.87,0.87,0.7569,40,30,0,1,3,
2160,Gerry_Elbridge,21,Legislative composition and process,83,84,12-Sep,2,586,Hamilton_Alexander,MA,0,-1,1,1,79,43,0,1,13,
2161,Williamson_Hugh,21,Legislative composition and process,37,84,12-Sep,2,586,Gerry_Elbridge,NC,1,-0.16,0.16,0.0256,85,51,0,1,5,
2162,Mason_George,21,Legislative composition and process,99,84,12-Sep,2,586,Williamson_Hugh,VA,1,-0.71,0.71,0.5041,85,62,1,0,11,
2163,Morris_Gouverneur,21,Legislative composition and process,98,84,12-Sep,2,586,Mason_George,PA,0,0.8,0.8,0.64,59,35,0,1,5,
2164,Pinckney_C,21,Legislative composition and process,21,84,12-Sep,2,586,Morris_Gouverneur,SC,1,0.91,0.91,0.8281,85,29,1,0,8,
2165,Madison_James,21,Legislative composition and process,141,84,12-Sep,2,586,Pinckney_C,VA,1,1,1,1,85,36,1,1,10,
